Date,Stocks,Bond,Gold
2017-06-16,2433.14990234375,23.88746452331543,119.33999633789062
2017-06-19,2453.4599609375,23.849817276000977,118.43000030517578
2017-06-20,2437.030029296875,23.90629005432129,118.18000030517578
2017-06-21,2435.610107421875,23.915693283081055,118.5199966430664
2017-06-22,2434.5,23.92511749267578,118.91999816894531
2017-06-23,2438.300048828125,23.92511749267578,119.43000030517578
2017-06-26,2439.070068359375,23.953350067138672,118.36000061035156
2017-06-27,2419.3798828125,23.868640899658203,118.80999755859375
2017-06-28,2440.68994140625,23.878053665161133,118.9000015258789
2017-06-29,2419.699951171875,23.821578979492188,118.31999969482422
2017-06-30,2423.409912109375,23.774520874023438,118.0199966430664
2017-07-03,2429.010009765625,23.73023223876953,116.08999633789062
2017-07-05,2432.5400390625,23.73023223876953,116.5199966430664
2017-07-06,2409.75,23.701955795288086,116.47000122070312
2017-07-07,2425.179931640625,23.673686981201172,115.27999877929688
2017-07-10,2427.429931640625,23.701955795288086,115.47000122070312
2017-07-11,2425.530029296875,23.701955795288086,115.62000274658203
2017-07-12,2443.25,23.75850486755371,116.02999877929688
2017-07-13,2447.830078125,23.739648818969727,115.81999969482422
2017-07-14,2459.27001953125,23.75850486755371,116.7699966430664
2017-07-17,2459.139892578125,23.76792335510254,117.29000091552734
2017-07-18,2460.610107421875,23.83390235900879,118.11000061035156
2017-07-19,2473.830078125,23.84332275390625,118.08000183105469
2017-07-20,2473.449951171875,23.84332275390625,118.23999786376953
2017-07-21,2472.5400390625,23.890438079833984,119.26000213623047
2017-07-24,2469.909912109375,23.84332275390625,119.30999755859375
2017-07-25,2477.1298828125,23.75850486755371,118.91999816894531
2017-07-26,2477.830078125,23.81505012512207,119.87999725341797
2017-07-27,2475.419921875,23.76792335510254,119.79000091552734
2017-07-28,2472.10009765625,23.805620193481445,120.69000244140625
2017-07-31,2470.300048828125,23.81505012512207,120.75
2017-08-01,2476.35009765625,23.866954803466797,120.6500015258789
2017-08-02,2477.570068359375,23.866954803466797,120.4000015258789
2017-08-03,2472.159912109375,23.914138793945312,120.58999633789062
2017-08-04,2476.830078125,23.876386642456055,119.6500015258789
2017-08-07,2480.909912109375,23.876386642456055,119.51000213623047
2017-08-08,2474.919921875,23.866954803466797,119.86000061035156
2017-08-09,2474.02001953125,23.895261764526367,121.30999755859375
2017-08-10,2438.2099609375,23.96132469177246,122.20999908447266
2017-08-11,2441.320068359375,23.98019790649414,122.79000091552734
2017-08-14,2465.840087890625,23.942447662353516,121.91999816894531
2017-08-15,2464.610107421875,23.895261764526367,120.9800033569336
2017-08-16,2468.110107421875,23.923582077026367,121.87000274658203
2017-08-17,2430.010009765625,23.98019790649414,122.48999786376953
2017-08-18,2425.550048828125,23.98019790649414,122.30000305175781
2017-08-21,2428.3701171875,23.99907875061035,122.76000213623047
2017-08-22,2452.510009765625,23.96132469177246,122.20999908447266
2017-08-23,2444.0400390625,24.01795196533203,122.66999816894531
2017-08-24,2438.969970703125,23.98019790649414,122.29000091552734
2017-08-25,2443.050048828125,24.01795196533203,122.73999786376953
2017-08-28,2444.239990234375,24.027385711669922,124.69000244140625
2017-08-29,2446.300048828125,24.046262741088867,124.41999816894531
2017-08-30,2457.590087890625,24.046262741088867,124.36000061035156
2017-08-31,2471.64990234375,24.06513214111328,125.81999969482422
